trigger_level,trigger_hour,atr_level,goal_hour,percent_complete,raw_count,direction
0.236,0900,0.786,0900,60.6,168,Below
0.236,0900,1.0,0900,34.4,121,Above
0.236,0900,1.0,0900,50.2,199,Below
0.236,1000,-1.0,1000,88.3,275,Above
0.236,1000,-1.0,1000,27.9,88,Below
0.236,1000,-0.786,1000,79.3,163,Above
0.236,1000,-0.786,1000,39.2,20,Below
0.236,1000,-0.618,1000,25.0,36,Above
0.236,1000,-0.618,1000,83.0,23,Below
0.236,1000,-0.5,1000,99.3,10,Above
0.236,1000,-0.5,1000,99.5,159,Below
0.236,1000,-0.382,1000,99.7,37,Above
0.236,1000,-0.382,1000,90.5,152,Below
0.236,1000,-0.236,1000,88.9,141,Above
0.236,1000,-0.236,1000,64.8,251,Below
0.236,1000,0.0,1000,58.1,142,Above
0.236,1000,0.0,1000,12.6,27,Below
0.236,1000,0.236,1000,93.6,61,Above
0.236,1000,0.236,1000,53.6,123,Below
0.236,1000,0.382,1000,89.1,247,Above
0.236,1000,0.382,1000,5.8,107,Below
0.236,1000,0.5,1000,65.4,118,Above
0.236,1000,0.5,1000,64.2,272,Below
0.236,1000,0.618,1000,10.8,91,Above
0.236,1000,0.618,1000,2.8,171,Below
0.236,1000,0.786,1000,42.8,197,Above
0.236,1000,0.786,1000,54.4,219,Below
0.236,1000,1.0,1000,21.7,159,Above
0.236,1000,1.0,1000,18.7,254,Below
0.236,1100,-1.0,1100,39.8,185,Above
0.236,1100,-1.0,1100,42.7,199,Below
0.236,1100,-0.786,1100,40.5,258,Above
0.236,1100,-0.786,1100,62.3,132,Below
0.236,1100,-0.618,1100,39.1,21,Above
0.236,1100,-0.618,1100,79.0,28,Below
0.236,1100,-0.5,1100,65.4,186,Above
0.236,1100,-0.5,1100,19.8,29,Below
0.236,1100,-0.382,1100,37.6,67,Above
0.236,1100,-0.382,1100,41.8,110,Below
0.236,1100,-0.236,1100,3.7,61,Above
0.236,1100,-0.236,1100,24.2,51,Below
0.236,1100,0.0,1100,87.6,296,Above
0.236,1100,0.0,1100,68.9,35,Below
0.236,1100,0.236,1100,58.9,80,Above
0.236,1100,0.236,1100,54.4,214,Below
0.236,1100,0.382,1100,58.1,227,Above
0.236,1100,0.382,1100,92.7,66,Below
0.236,1100,0.5,1100,66.9,120,Above
0.236,1100,0.5,1100,75.5,140,Below
0.236,1100,0.618,1100,36.1,27,Above
0.236,1100,0.618,1100,2.4,297,Below
0.236,1100,0.786,1100,69.2,21,Above
0.236,1100,0.786,1100,93.1,188,Below
0.236,1100,1.0,1100,68.3,20,Above
0.236,1100,1.0,1100,81.4,292,Below
0.236,1200,-1.0,1200,64.8,35,Above
0.236,1200,-1.0,1200,60.7,110,Below
0.236,1200,-0.786,1200,32.0,191,Above
0.236,1200,-0.786,1200,80.9,284,Below
0.236,1200,-0.618,1200,4.5,250,Above
0.236,1200,-0.618,1200,75.4,234,Below
0.236,1200,-0.5,1200,51.2,32,Above
0.236,1200,-0.5,1200,53.9,200,Below
0.236,1200,-0.382,1200,5.2,195,Above
0.236,1200,-0.382,1200,98.5,177,Below
0.236,1200,-0.236,1200,56.2,9,Above
0.236,1200,-0.236,1200,4.1,20,Below
0.236,1200,0.0,1200,18.8,284,Above
0.236,1200,0.0,1200,18.6,250,Below
0.236,1200,0.236,1200,80.1,201,Above
0.236,1200,0.236,1200,23.4,1,Below
0.236,1200,0.382,1200,65.4,243,Above
0.236,1200,0.382,1200,36.2,273,Below
0.236,1200,0.5,1200,16.5,260,Above
0.236,1200,0.5,1200,67.3,183,Below
0.236,1200,0.618,1200,61.6,139,Above
0.236,1200,0.618,1200,51.3,40,Below
0.236,1200,0.786,1200,13.8,157,Above
0.236,1200,0.786,1200,22.7,39,Below
0.236,1200,1.0,1200,33.4,82,Above
0.236,1200,1.0,1200,62.0,245,Below
0.236,1300,-1.0,1300,3.7,253,Above
0.236,1300,-1.0,1300,28.5,115,Below
0.236,1300,-0.786,1300,57.5,148,Above
0.236,1300,-0.786,1300,92.9,122,Below
0.236,1300,-0.618,1300,88.0,241,Above
0.236,1300,-0.618,1300,18.3,131,Below
0.236,1300,-0.5,1300,31.0,201,Above
0.236,1300,-0.5,1300,15.0,77,Below
0.236,1300,-0.382,1300,79.9,282,Above
0.236,1300,-0.382,1300,60.1,69,Below
0.236,1300,-0.236,1300,42.0,115,Above
0.236,1300,-0.236,1300,26.6,181,Below
0.236,1300,0.0,1300,95.5,194,Above
0.236,1300,0.0,1300,65.3,101,Below
0.236,1300,0.236,1300,68.9,207,Above
0.236,1300,0.236,1300,90.9,183,Below
0.236,1300,0.382,1300,92.6,89,Above
0.236,1300,0.382,1300,53.3,35,Below
0.236,1300,0.5,1300,39.5,154,Above
0.236,1300,0.5,1300,96.1,105,Below
0.236,1300,0.618,1300,6.8,221,Above
0.236,1300,0.618,1300,74.0,175,Below
0.236,1300,0.786,1300,68.0,255,Above
0.236,1300,0.786,1300,16.0,297,Below
0.236,1300,1.0,1300,24.5,119,Above
0.236,1300,1.0,1300,32.4,263,Below
0.236,1400,-1.0,1400,2.5,123,Above
0.236,1400,-1.0,1400,57.3,183,Below
0.236,1400,-0.786,1400,89.8,94,Above
0.236,1400,-0.786,1400,27.5,278,Below
0.236,1400,-0.618,1400,30.3,167,Above
0.236,1400,-0.618,1400,47.7,297,Below
0.236,1400,-0.5,1400,40.2,222,Above
0.236,1400,-0.5,1400,95.7,116,Below
0.236,1400,-0.382,1400,41.7,36,Above
0.236,1400,-0.382,1400,70.2,250,Below
0.236,1400,-0.236,1400,94.3,83,Above
0.236,1400,-0.236,1400,47.5,298,Below
0.236,1400,0.0,1400,90.6,245,Above
0.236,1400,0.0,1400,82.3,161,Below
0.236,1400,0.236,1400,34.3,67,Above
0.236,1400,0.236,1400,24.4,195,Below
0.236,1400,0.382,1400,0.5,300,Above
0.236,1400,0.382,1400,91.6,116,Below
0.236,1400,0.5,1400,44.5,221,Above
0.236,1400,0.5,1400,96.1,2,Below
0.236,1400,0.618,1400,47.7,240,Above
0.236,1400,0.618,1400,70.6,49,Below
0.236,1400,0.786,1400,55.1,37,Above
0.236,1400,0.786,1400,34.6,2,Below
0.236,1400,1.0,1400,34.3,263,Above
0.236,1400,1.0,1400,86.6,198,Below
0.236,1500,-1.0,1500,92.6,293,Above
0.236,1500,-1.0,1500,98.7,167,Below
0.236,1500,-0.786,1500,87.1,94,Above
0.236,1500,-0.786,1500,25.8,156,Below
0.236,1500,-0.618,1500,26.4,284,Above
0.236,1500,-0.618,1500,21.8,35,Below
0.236,1500,-0.5,1500,48.4,272,Above
0.236,1500,-0.5,1500,65.2,177,Below
0.236,1500,-0.382,1500,73.5,1,Above
0.236,1500,-0.382,1500,32.3,284,Below
0.236,1500,-0.236,1500,81.2,255,Above
0.236,1500,-0.236,1500,40.1,258,Below
0.236,1500,0.0,1500,18.7,37,Above
0.236,1500,0.0,1500,15.3,176,Below
0.236,1500,0.236,1500,71.5,262,Above
0.236,1500,0.236,1500,82.2,52,Below
0.236,1500,0.382,1500,76.1,148,Above
0.236,1500,0.382,1500,46.6,126,Below
0.236,1500,0.5,1500,44.4,88,Above
0.236,1500,0.5,1500,87.6,2,Below
0.236,1500,0.618,1500,5.5,141,Above
0.236,1500,0.618,1500,87.0,225,Below
0.236,1500,0.786,1500,58.1,110,Above
0.236,1500,0.786,1500,99.5,99,Below
0.236,1500,1.0,1500,15.1,152,Above
0.236,1500,1.0,1500,10.6,34,Below
0.236,1600,-1.0,1600,36.9,150,Above
0.236,1600,-1.0,1600,57.1,10,Below
0.236,1600,-0.786,1600,8.2,300,Above
0.236,1600,-0.786,1600,41.8,146,Below
0.236,1600,-0.618,1600,83.0,207,Above
0.236,1600,-0.618,1600,37.2,217,Below
0.236,1600,-0.5,1600,34.3,27,Above
0.236,1600,-0.5,1600,54.5,174,Below
0.236,1600,-0.382,1600,31.6,98,Above
0.236,1600,-0.382,1600,22.2,103,Below
0.236,1600,-0.236,1600,40.6,156,Above
0.236,1600,-0.236,1600,99.1,43,Below
0.236,1600,0.0,1600,21.0,241,Above
0.236,1600,0.0,1600,44.1,160,Below
0.236,1600,0.236,1600,58.6,86,Above
0.236,1600,0.236,1600,68.8,35,Below
0.236,1600,0.382,1600,75.8,273,Above
0.236,1600,0.382,1600,73.6,278,Below
0.236,1600,0.5,1600,46.2,53,Above
0.236,1600,0.5,1600,96.4,204,Below
0.236,1600,0.618,1600,20.6,117,Above
0.236,1600,0.618,1600,6.8,100,Below
0.236,1600,0.786,1600,99.9,204,Above
0.236,1600,0.786,1600,10.5,155,Below
0.236,1600,1.0,1600,71.6,295,Above
0.236,1600,1.0,1600,23.8,177,Below
0.382,OPEN,-1.0,OPEN,81.2,116,Above
0.382,OPEN,-1.0,OPEN,98.2,154,Below
0.382,OPEN,-0.786,OPEN,42.0,264,Above
0.382,OPEN,-0.786,OPEN,36.8,130,Below
0.382,OPEN,-0.618,OPEN,29.4,233,Above
0.382,OPEN,-0.618,OPEN,37.9,121,Below
0.382,OPEN,-0.5,OPEN,53.4,271,Above
0.382,OPEN,-0.5,OPEN,98.3,278,Below
0.382,OPEN,-0.382,OPEN,20.3,234,Above
0.382,OPEN,-0.382,OPEN,56.6,24,Below
0.382,OPEN,-0.236,OPEN,88.5,107,Above
0.382,OPEN,-0.236,OPEN,13.5,257,Below
0.382,OPEN,0.0,OPEN,20.0,58,Above
0.382,OPEN,0.0,OPEN,20.5,15,Below
0.382,OPEN,0.236,OPEN,31.5,286,Above
0.382,OPEN,0.236,OPEN,28.5,91,Below
0.382,OPEN,0.382,OPEN,42.5,213,Above
0.382,OPEN,0.382,OPEN,46.6,34,Below
0.382,OPEN,0.5,OPEN,41.3,253,Above
0.382,OPEN,0.5,OPEN,17.3,277,Below
0.382,OPEN,0.618,OPEN,89.8,95,Above
0.382,OPEN,0.618,OPEN,51.1,251,Below
0.382,OPEN,0.786,OPEN,33.3,200,Above
0.382,OPEN,0.786,OPEN,91.1,77,Below
0.382,OPEN,1.0,OPEN,95.0,171,Above
0.382,OPEN,1.0,OPEN,98.3,156,Below
0.382,0900,-1.0,0900,80.6,94,Above
0.382,0900,-1.0,0900,15.9,26,Below
0.382,0900,-0.786,0900,83.0,82,Above
0.382,0900,-0.786,0900,95.7,212,Below
0.382,0900,-0.618,0900,84.2,166,Above
0.382,0900,-0.618,0900,6.9,10,Below
0.382,0900,-0.5,0900,58.5,186,Above
0.382,0900,-0.5,0900,49.8,270,Below
0.382,0900,-0.382,0900,6.9,37,Above
0.382,0900,-0.382,0900,34.3,234,Below
0.382,0900,-0.236,0900,43.0,142,Above
0.382,0900,-0.236,0900,29.9,13,Below
0.382,0900,0.0,0900,29.5,299,Above
0.382,0900,0.0,0900,46.8,93,Below
0.382,0900,0.236,0900,31.4,16,Above
0.382,0900,0.236,0900,47.2,53,Below
0.382,0900,0.382,0900,25.5,145,Above
0.382,0900,0.382,0900,33.9,97,Below
0.382,0900,0.5,0900,92.2,286,Above
0.382,0900,0.5,0900,91.8,175,Below
0.382,0900,0.618,0900,50.9,167,Above
0.382,0900,0.618,0900,45.5,126,Below
0.382,0900,0.786,0900,57.3,81,Above
0.382,0900,0.786,0900,17.4,250,Below
0.382,0900,1.0,0900,19.1,67,Above
0.382,0900,1.0,0900,6.4,152,Below
0.382,1000,-1.0,1000,70.9,96,Above
0.382,1000,-1.0,1000,2.1,2,Below
0.382,1000,-0.786,1000,13.7,148,Above
0.382,1000,-0.786,1000,28.2,77,Below
0.382,1000,-0.618,1000,86.7,103,Above
0.382,1000,-0.618,1000,72.6,222,Below
0.382,1000,-0.5,1000,4.0,194,Above
0.382,1000,-0.5,1000,26.3,187,Below
0.382,1000,-0.382,1000,53.9,169,Above
0.382,1000,-0.382,1000,41.9,139,Below
0.382,1000,-0.236,1000,73.7,150,Above
0.382,1000,-0.236,1000,56.9,113,Below
0.382,1000,0.0,1000,21.2,41,Above
0.382,1000,0.0,1000,72.2,78,Below
0.382,1000,0.236,1000,72.5,156,Above
0.382,1000,0.236,1000,15.6,261,Below
0.382,1000,0.382,1000,27.3,240,Above
0.382,1000,0.382,1000,40.0,258,Below
0.382,1000,0.5,1000,22.3,160,Above
0.382,1000,0.5,1000,23.1,270,Below
0.382,1000,0.618,1000,29.9,180,Above
0.382,1000,0.618,1000,18.2,10,Below
0.382,1000,0.786,1000,4.7,187,Above
0.382,1000,0.786,1000,18.4,289,Below
0.382,1000,1.0,1000,58.7,22,Above
0.382,1000,1.0,1000,72.7,239,Below
0.382,1100,-1.0,1100,88.8,262,Above
0.382,1100,-1.0,1100,45.4,229,Below
0.382,1100,-0.786,1100,27.0,72,Above
0.382,1100,-0.786,1100,42.3,259,Below
0.382,1100,-0.618,1100,29.0,57,Above
0.382,1100,-0.618,1100,15.3,89,Below
0.382,1100,-0.5,1100,77.3,295,Above
0.382,1100,-0.5,1100,6.4,29,Below
0.382,1100,-0.382,1100,70.5,54,Above
0.382,1100,-0.382,1100,39.8,228,Below
0.382,1100,-0.236,1100,24.2,176,Above
0.382,1100,-0.236,1100,62.1,150,Below
0.382,1100,0.0,1100,8.6,257,Above
0.382,1100,0.0,1100,2.0,44,Below
0.382,1100,0.236,1100,62.9,25,Above
0.382,1100,0.236,1100,86.3,124,Below
0.382,1100,0.382,1100,9.3,165,Above
0.382,1100,0.382,1100,49.4,210,Below
0.382,1100,0.5,1100,93.3,30,Above
0.382,1100,0.5,1100,50.1,136,Below
0.382,1100,0.618,1100,44.8,61,Above
0.382,1100,0.618,1100,46.5,62,Below
0.382,1100,0.786,1100,78.9,125,Above
0.382,1100,0.786,1100,24.9,49,Below
0.382,1100,1.0,1100,30.2,287,Above
0.382,1100,1.0,1100,8.1,60,Below
0.382,1200,-1.0,1200,9.3,262,Above
0.382,1200,-1.0,1200,54.7,118,Below
0.382,1200,-0.786,1200,96.1,149,Above
0.382,1200,-0.786,1200,82.0,165,Below
0.382,1200,-0.618,1200,33.1,181,Above
0.382,1200,-0.618,1200,44.7,263,Below
0.382,1200,-0.5,1200,45.1,228,Above
0.382,1200,-0.5,1200,37.2,259,Below
0.382,1200,-0.382,1200,11.2,267,Above
0.382,1200,-0.382,1200,91.4,26,Below
0.382,1200,-0.236,1200,60.2,205,Above
0.382,1200,-0.236,1200,40.6,26,Below
0.382,1200,0.0,1200,29.5,111,Above
0.382,1200,0.0,1200,11.4,224,Below
0.382,1200,0.236,1200,89.3,100,Above
0.382,1200,0.236,1200,14.1,15,Below
0.382,1200,0.382,1200,13.9,147,Above
0.382,1200,0.382,1200,89.6,37,Below
0.382,1200,0.5,1200,22.7,210,Above
0.382,1200,0.5,1200,61.3,161,Below
0.382,1200,0.618,1200,66.9,151,Above
0.382,1200,0.618,1200,45.9,56,Below
0.382,1200,0.786,1200,10.3,297,Above
0.382,1200,0.786,1200,76.0,135,Below
0.382,1200,1.0,1200,59.5,86,Above
0.382,1200,1.0,1200,12.5,276,Below
0.382,1300,-1.0,1300,11.9,201,Above
0.382,1300,-1.0,1300,22.8,283,Below
0.382,1300,-0.786,1300,74.5,128,Above
0.382,1300,-0.786,1300,49.4,169,Below
0.382,1300,-0.618,1300,63.4,111,Above
0.382,1300,-0.618,1300,73.4,100,Below
0.382,1300,-0.5,1300,48.8,134,Above
0.382,1300,-0.5,1300,8.7,104,Below
0.382,1300,-0.382,1300,42.0,44,Above
0.382,1300,-0.382,1300,55.6,118,Below
0.382,1300,-0.236,1300,96.5,101,Above
0.382,1300,-0.236,1300,2.4,106,Below
0.382,1300,0.0,1300,96.4,99,Above
0.382,1300,0.0,1300,62.6,257,Below
0.382,1300,0.236,1300,42.0,300,Above
0.382,1300,0.236,1300,85.7,110,Below
0.382,1300,0.382,1300,99.2,53,Above
0.382,1300,0.382,1300,93.6,146,Below
0.382,1300,0.5,1300,48.0,162,Above
0.382,1300,0.5,1300,12.6,270,Below
0.382,1300,0.618,1300,69.3,224,Above
0.382,1300,0.618,1300,47.5,219,Below
0.382,1300,0.786,1300,23.2,104,Above
0.382,1300,0.786,1300,22.7,81,Below
0.382,1300,1.0,1300,70.8,189,Above
0.382,1300,1.0,1300,57.0,100,Below
0.382,1400,-1.0,1400,48.9,159,Above
0.382,1400,-1.0,1400,38.0,218,Below
0.382,1400,-0.786,1400,62.9,19,Above
0.382,1400,-0.786,1400,44.5,247,Below
0.382,1400,-0.618,1400,5.4,248,Above
0.382,1400,-0.618,1400,69.9,158,Below
0.382,1400,-0.5,1400,89.4,41,Above
0.382,1400,-0.5,1400,1.4,294,Below
0.382,1400,-0.382,1400,75.8,211,Above
0.382,1400,-0.382,1400,7.3,124,Below
0.382,1400,-0.236,1400,70.0,268,Above
0.382,1400,-0.236,1400,72.6,253,Below
0.382,1400,0.0,1400,19.4,89,Above
0.382,1400,0.0,1400,91.3,145,Below
0.382,1400,0.236,1400,18.5,239,Above
0.382,1400,0.236,1400,92.8,246,Below
0.382,1400,0.382,1400,1.6,246,Above
0.382,1400,0.382,1400,7.0,70,Below
0.382,1400,0.5,1400,14.5,252,Above
0.382,1400,0.5,1400,78.4,241,Below
0.382,1400,0.618,1400,56.4,155,Above
0.382,1400,0.618,1400,69.6,92,Below
0.382,1400,0.786,1400,28.2,73,Above
0.382,1400,0.786,1400,5.8,160,Below
0.382,1400,1.0,1400,32.5,223,Above
0.382,1400,1.0,1400,55.7,37,Below
0.382,1500,-1.0,1500,45.9,142,Above
0.382,1500,-1.0,1500,10.7,94,Below
0.382,1500,-0.786,1500,8.2,70,Above
0.382,1500,-0.786,1500,91.7,175,Below
0.382,1500,-0.618,1500,66.5,77,Above
0.382,1500,-0.618,1500,99.3,189,Below
0.382,1500,-0.5,1500,61.3,86,Above
0.382,1500,-0.5,1500,40.6,262,Below
0.382,1500,-0.382,1500,90.9,12,Above
0.382,1500,-0.382,1500,79.7,174,Below
0.382,1500,-0.236,1500,39.1,197,Above
0.382,1500,-0.236,1500,42.2,51,Below
0.382,1500,0.0,1500,47.9,28,Above
0.382,1500,0.0,1500,58.6,105,Below
0.382,1500,0.236,1500,83.8,150,Above
0.382,1500,0.236,1500,51.5,293,Below
0.382,1500,0.382,1500,11.2,51,Above
0.382,1500,0.382,1500,37.9,274,Below
0.382,1500,0.5,1500,44.1,275,Above
0.382,1500,0.5,1500,89.2,163,Below
0.382,1500,0.618,1500,6.2,155,Above
0.382,1500,0.618,1500,41.3,178,Below
0.382,1500,0.786,1500,11.1,248,Above
0.382,1500,0.786,1500,55.2,64,Below
0.382,1500,1.0,1500,25.7,91,Above
0.382,1500,1.0,1500,60.1,221,Below
0.382,1600,-1.0,1600,9.4,212,Above
0.382,1600,-1.0,1600,12.7,208,Below
0.382,1600,-0.786,1600,7.5,55,Above
0.382,1600,-0.786,1600,70.6,2,Below
0.382,1600,-0.618,1600,26.5,92,Above
0.382,1600,-0.618,1600,88.8,113,Below
0.382,1600,-0.5,1600,34.9,93,Above
0.382,1600,-0.5,1600,44.8,147,Below
0.382,1600,-0.382,1600,56.4,109,Above
0.382,1600,-0.382,1600,77.2,38,Below
0.382,1600,-0.236,1600,21.5,25,Above
0.382,1600,-0.236,1600,85.4,198,Below
0.382,1600,0.0,1600,75.1,175,Above
0.382,1600,0.0,1600,32.2,230,Below
0.382,1600,0.236,1600,94.3,61,Above
0.382,1600,0.236,1600,18.6,156,Below
0.382,1600,0.382,1600,1.2,184,Above
0.382,1600,0.382,1600,77.2,242,Below
0.382,1600,0.5,1600,63.9,151,Above
0.382,1600,0.5,1600,79.0,5,Below
0.382,1600,0.618,1600,50.8,272,Above
0.382,1600,0.618,1600,25.8,45,Below
0.382,1600,0.786,1600,17.8,27,Above
0.382,1600,0.786,1600,3.7,245,Below
0.382,1600,1.0,1600,6.9,220,Above
0.382,1600,1.0,1600,32.4,171,Below
0.5,OPEN,-1.0,OPEN,5.4,138,Above
0.5,OPEN,-1.0,OPEN,5.2,248,Below
0.5,OPEN,-0.786,OPEN,57.7,184,Above
0.5,OPEN,-0.786,OPEN,0.9,226,Below
0.5,OPEN,-0.618,OPEN,53.4,169,Above
0.5,OPEN,-0.618,OPEN,51.5,294,Below
0.5,OPEN,-0.5,OPEN,91.7,183,Above
0.5,OPEN,-0.5,OPEN,11.9,199,Below
0.5,OPEN,-0.382,OPEN,87.5,163,Above
0.5,OPEN,-0.382,OPEN,12.3,11,Below
0.5,OPEN,-0.236,OPEN,73.1,174,Above
0.5,OPEN,-0.236,OPEN,36.6,294,Below
0.5,OPEN,0.0,OPEN,25.4,300,Above
0.5,OPEN,0.0,OPEN,59.8,123,Below
0.5,OPEN,0.236,OPEN,25.9,135,Above
0.5,OPEN,0.236,OPEN,53.0,212,Below
0.5,OPEN,0.382,OPEN,41.6,224,Above
0.5,OPEN,0.382,OPEN,87.1,268,Below
0.5,OPEN,0.5,OPEN,17.3,192,Above
0.5,OPEN,0.5,OPEN,6.6,299,Below
0.5,OPEN,0.618,OPEN,60.1,274,Above
0.5,OPEN,0.618,OPEN,61.5,235,Below
0.5,OPEN,0.786,OPEN,26.3,141,Above
0.5,OPEN,0.786,OPEN,36.4,276,Below
0.5,OPEN,1.0,OPEN,60.2,215,Above
0.5,OPEN,1.0,OPEN,32.5,49,Below
0.5,0900,-1.0,0900,56.5,160,Above
0.5,0900,-1.0,0900,5.1,262,Below
0.5,0900,-0.786,0900,9.4,50,Above
0.5,0900,-0.786,0900,86.7,91,Below
0.5,0900,-0.618,0900,9.4,210,Above
0.5,0900,-0.618,0900,74.6,89,Below
0.5,0900,-0.5,0900,44.8,207,Above
0.5,0900,-0.5,0900,60.0,131,Below
0.5,0900,-0.382,0900,82.8,290,Above
0.5,0900,-0.382,0900,58.4,168,Below
0.5,0900,-0.236,0900,66.6,194,Above
0.5,0900,-0.236,0900,37.9,276,Below
0.5,0900,0.0,0900,38.2,103,Above
0.5,0900,0.0,0900,36.3,213,Below
0.5,0900,0.236,0900,2.8,280,Above
0.5,0900,0.236,0900,9.5,97,Below
0.5,0900,0.382,0900,80.1,25,Above
0.5,0900,0.382,0900,67.4,136,Below
0.5,0900,0.5,0900,73.1,221,Above
0.5,0900,0.5,0900,93.6,200,Below
0.5,0900,0.618,0900,67.1,119,Above
0.5,0900,0.618,0900,61.6,24,Below
0.5,0900,0.786,0900,75.5,295,Above
0.5,0900,0.786,0900,64.3,259,Below
0.5,0900,1.0,0900,14.4,247,Above
0.5,0900,1.0,0900,38.4,23,Below
0.5,1000,-1.0,1000,90.5,12,Above
0.5,1000,-1.0,1000,61.9,258,Below
0.5,1000,-0.786,1000,71.9,292,Above
0.5,1000,-0.786,1000,90.7,266,Below
0.5,1000,-0.618,1000,44.6,292,Above
0.5,1000,-0.618,1000,70.9,282,Below
0.5,1000,-0.5,1000,87.9,87,Above
0.5,1000,-0.5,1000,93.0,253,Below
0.5,1000,-0.382,1000,50.9,231,Above
0.5,1000,-0.382,1000,48.2,81,Below
0.5,1000,-0.236,1000,23.7,14,Above
0.5,1000,-0.236,1000,24.8,272,Below
0.5,1000,0.0,1000,91.0,258,Above
0.5,1000,0.0,1000,6.1,5,Below
0.5,1000,0.236,1000,60.2,51,Above
0.5,1000,0.236,1000,91.6,251,Below
0.5,1000,0.382,1000,78.7,96,Above
0.5,1000,0.382,1000,97.5,17,Below
0.5,1000,0.5,1000,92.1,146,Above
0.5,1000,0.5,1000,73.8,277,Below
0.5,1000,0.618,1000,23.9,221,Above
0.5,1000,0.618,1000,14.5,205,Below
0.5,1000,0.786,1000,69.8,100,Above
0.5,1000,0.786,1000,48.4,3,Below
0.5,1000,1.0,1000,94.7,53,Above
0.5,1000,1.0,1000,63.9,193,Below
0.5,1100,-1.0,1100,98.9,93,Above
0.5,1100,-1.0,1100,85.0,165,Below
0.5,1100,-0.786,1100,65.6,249,Above
0.5,1100,-0.786,1100,0.3,271,Below
0.5,1100,-0.618,1100,32.1,206,Above
0.5,1100,-0.618,1100,25.7,265,Below
0.5,1100,-0.5,1100,42.4,158,Above
0.5,1100,-0.5,1100,80.9,223,Below
0.5,1100,-0.382,1100,2.1,171,Above
0.5,1100,-0.382,1100,76.6,56,Below
0.5,1100,-0.236,1100,3.1,196,Above
0.5,1100,-0.236,1100,54.0,116,Below
0.5,1100,0.0,1100,77.9,68,Above
0.5,1100,0.0,1100,63.1,85,Below
0.5,1100,0.236,1100,14.4,244,Above
0.5,1100,0.236,1100,73.6,144,Below
0.5,1100,0.382,1100,46.1,16,Above
0.5,1100,0.382,1100,53.2,255,Below
0.5,1100,0.5,1100,23.4,177,Above
0.5,1100,0.5,1100,25.0,250,Below
0.5,1100,0.618,1100,45.2,145,Above
0.5,1100,0.618,1100,59.5,266,Below
0.5,1100,0.786,1100,90.2,67,Above
0.5,1100,0.786,1100,56.8,2,Below
0.5,1100,1.0,1100,27.0,125,Above
0.5,1100,1.0,1100,1.1,172,Below
0.5,1200,-1.0,1200,84.3,299,Above
0.5,1200,-1.0,1200,17.8,96,Below
0.5,1200,-0.786,1200,33.6,267,Above
0.5,1200,-0.786,1200,22.3,227,Below
0.5,1200,-0.618,1200,93.3,201,Above
0.5,1200,-0.618,1200,49.3,191,Below
0.5,1200,-0.5,1200,83.7,276,Above
0.5,1200,-0.5,1200,82.7,25,Below
0.5,1200,-0.382,1200,35.7,10,Above
0.5,1200,-0.382,1200,82.7,255,Below
0.5,1200,-0.236,1200,19.4,53,Above
0.5,1200,-0.236,1200,88.1,158,Below
0.5,1200,0.0,1200,87.8,165,Above
0.5,1200,0.0,1200,95.8,171,Below
0.5,1200,0.236,1200,25.9,138,Above
0.5,1200,0.236,1200,44.9,254,Below
0.5,1200,0.382,1200,7.9,53,Above
0.5,1200,0.382,1200,41.0,10,Below
0.5,1200,0.5,1200,6.1,92,Above
0.5,1200,0.5,1200,70.2,278,Below
0.5,1200,0.618,1200,25.7,286,Above
0.5,1200,0.618,1200,80.1,141,Below
0.5,1200,0.786,1200,0.7,132,Above
0.5,1200,0.786,1200,39.9,28,Below
0.5,1200,1.0,1200,44.4,35,Above
0.5,1200,1.0,1200,10.1,1,Below
0.5,1300,-1.0,1300,69.7,200,Above
0.5,1300,-1.0,1300,91.7,300,Below
0.5,1300,-0.786,1300,66.4,132,Above
0.5,1300,-0.786,1300,53.8,10,Below
0.5,1300,-0.618,1300,25.2,193,Above
0.5,1300,-0.618,1300,95.9,126,Below
0.5,1300,-0.5,1300,58.0,109,Above
0.5,1300,-0.5,1300,26.5,57,Below
0.5,1300,-0.382,1300,25.9,278,Above
0.5,1300,-0.382,1300,79.9,208,Below
0.5,1300,-0.236,1300,32.5,1,Above
0.5,1300,-0.236,1300,93.9,9,Below
0.5,1300,0.0,1300,77.9,220,Above
0.5,1300,0.0,1300,3.3,167,Below
0.5,1300,0.236,1300,69.2,80,Above
0.5,1300,0.236,1300,78.4,122,Below
0.5,1300,0.382,1300,82.2,275,Above
0.5,1300,0.382,1300,18.8,139,Below
0.5,1300,0.5,1300,24.2,248,Above
0.5,1300,0.5,1300,70.1,111,Below
0.5,1300,0.618,1300,27.1,221,Above
0.5,1300,0.618,1300,9.7,221,Below
0.5,1300,0.786,1300,52.4,212,Above
0.5,1300,0.786,1300,98.2,265,Below
0.5,1300,1.0,1300,81.2,57,Above
0.5,1300,1.0,1300,44.9,113,Below
0.5,1400,-1.0,1400,65.3,54,Above
0.5,1400,-1.0,1400,30.9,202,Below
0.5,1400,-0.786,1400,82.4,93,Above
0.5,1400,-0.786,1400,93.4,218,Below
0.5,1400,-0.618,1400,13.8,213,Above
0.5,1400,-0.618,1400,68.0,26,Below
0.5,1400,-0.5,1400,80.3,53,Above
0.5,1400,-0.5,1400,96.0,252,Below
0.5,1400,-0.382,1400,11.9,215,Above
0.5,1400,-0.382,1400,78.6,64,Below
0.5,1400,-0.236,1400,4.3,241,Above
