trigger_level,trigger_hour,goal_level,goal_hour,percent_complete,raw_count,direction
0.382,1300,-0.786,1500,45,832,Above
0.382,1300,-0.786,OPEN,85,969,Below
0.382,1300,-0.618,1000,23,520,Above
0.382,1300,-0.618,1100,23,549,Below
0.382,1300,-0.5,OPEN,79,25,Above
0.382,1300,-0.5,1600,53,216,Below
0.382,1300,-0.382,OPEN,97,788,Above
0.382,1300,-0.382,1000,78,739,Below
0.382,1300,-0.236,1200,67,308,Above
0.382,1300,-0.236,0900,98,406,Below
0.382,1300,0.0,1600,97,112,Above
0.382,1300,0.0,1400,49,224,Below
0.382,1300,0.236,1000,58,48,Above
0.382,1300,0.236,OPEN,75,16,Below
0.382,1300,0.5,1200,25,170,Above
0.382,1300,0.5,0900,47,600,Below
0.382,1300,0.618,1100,70,937,Above
0.382,1300,0.618,1200,19,507,Below
0.382,1300,0.786,OPEN,35,809,Above
0.382,1300,0.786,1000,59,65,Below
0.382,1300,1.0,1100,29,319,Above
0.382,1300,1.0,1000,54,738,Below
0.382,1400,-1.0,1000,64,334,Above
0.382,1400,-1.0,1100,21,737,Below
0.382,1400,-0.786,1100,52,365,Above
0.382,1400,-0.786,1100,67,301,Below
0.382,1400,-0.618,0900,52,475,Above
0.382,1400,-0.618,0900,79,690,Below
0.382,1400,-0.5,1200,21,75,Above
0.382,1400,-0.5,1400,99,393,Below
0.382,1400,-0.382,1300,46,48,Above
0.382,1400,-0.382,OPEN,89,606,Below
0.382,1400,-0.236,1000,79,197,Above
0.382,1400,-0.236,OPEN,72,488,Below
0.382,1400,0.0,OPEN,1,765,Above
0.382,1400,0.0,1400,98,963,Below
0.382,1400,0.236,1000,57,504,Above
0.382,1400,0.236,1000,83,523,Below
0.382,1400,0.5,1200,40,220,Above
0.382,1400,0.5,1100,81,665,Below
0.382,1400,0.618,1400,11,550,Above
0.382,1400,0.618,1000,13,768,Below
0.382,1400,0.786,OPEN,4,346,Above
0.382,1400,0.786,1600,68,822,Below
0.382,1400,1.0,1100,48,938,Above
0.382,1400,1.0,1600,99,667,Below
0.382,1500,-1.0,0900,61,706,Above
0.382,1500,-1.0,1300,77,930,Below
0.382,1500,-0.786,1100,41,166,Above
0.382,1500,-0.786,1600,81,763,Below
0.382,1500,-0.618,1400,48,181,Above
0.382,1500,-0.618,1000,79,84,Below
0.382,1500,-0.5,1300,61,883,Above
0.382,1500,-0.5,0900,44,883,Below
0.382,1500,-0.382,1100,57,264,Above
0.382,1500,-0.382,1600,57,121,Below
0.382,1500,-0.236,1100,56,470,Above
0.382,1500,-0.236,1100,77,874,Below
0.382,1500,0.0,0900,36,529,Above
0.382,1500,0.0,1200,4,383,Below
0.382,1500,0.236,1600,30,566,Above
0.382,1500,0.236,1000,31,298,Below
0.382,1500,0.5,1000,29,123,Above
0.382,1500,0.5,1600,89,706,Below
0.382,1500,0.618,1000,25,395,Above
0.382,1500,0.618,1600,45,589,Below
0.382,1500,0.786,1400,50,150,Above
0.382,1500,0.786,1400,43,684,Below
0.382,1500,1.0,0900,86,402,Above
0.382,1500,1.0,1600,60,767,Below
0.382,1600,-1.0,0900,43,585,Above
0.382,1600,-1.0,1200,95,987,Below
0.382,1600,-0.786,1500,57,115,Above
0.382,1600,-0.786,1600,42,392,Below
0.382,1600,-0.618,1400,33,295,Above
0.382,1600,-0.618,1400,69,895,Below
0.382,1600,-0.5,1000,66,406,Above
0.382,1600,-0.5,1500,25,322,Below
0.382,1600,-0.382,OPEN,52,207,Above
0.382,1600,-0.382,OPEN,41,725,Below
0.382,1600,-0.236,1400,99,459,Above
0.382,1600,-0.236,0900,97,995,Below
0.382,1600,0.0,1500,84,109,Above
0.382,1600,0.0,1300,51,567,Below
0.382,1600,0.236,0900,52,708,Above
0.382,1600,0.236,0900,29,273,Below
0.382,1600,0.5,1600,56,888,Above
0.382,1600,0.5,1600,19,497,Below
0.382,1600,0.618,1500,18,782,Above
0.382,1600,0.618,1500,82,736,Below
0.382,1600,0.786,1000,95,35,Above
0.382,1600,0.786,1400,49,691,Below
0.382,1600,1.0,OPEN,59,178,Above
0.382,1600,1.0,1000,82,238,Below
0.5,OPEN,-1.0,1400,96,376,Above
0.5,OPEN,-1.0,1500,6,547,Below
0.5,OPEN,-0.786,1200,4,115,Above
0.5,OPEN,-0.786,1200,68,698,Below
0.5,OPEN,-0.618,OPEN,21,984,Above
0.5,OPEN,-0.618,0900,22,874,Below
0.5,OPEN,-0.5,1400,29,803,Above
0.5,OPEN,-0.5,OPEN,32,675,Below
0.5,OPEN,-0.382,OPEN,37,907,Above
0.5,OPEN,-0.382,0900,5,567,Below
0.5,OPEN,-0.236,1500,37,115,Above
0.5,OPEN,-0.236,1600,17,932,Below
0.5,OPEN,0.0,OPEN,71,997,Above
0.5,OPEN,0.0,1300,61,934,Below
0.5,OPEN,0.236,1300,77,159,Above
0.5,OPEN,0.236,1400,5,547,Below
0.5,OPEN,0.382,1300,11,108,Above
0.5,OPEN,0.382,1400,50,672,Below
0.5,OPEN,0.618,1200,49,610,Above
0.5,OPEN,0.618,1400,9,510,Below
0.5,OPEN,0.786,1100,8,88,Above
0.5,OPEN,0.786,0900,1,930,Below
0.5,OPEN,1.0,0900,50,195,Above
0.5,OPEN,1.0,1000,34,751,Below
0.5,0900,-1.0,1400,58,847,Above
0.5,0900,-1.0,OPEN,47,713,Below
0.5,0900,-0.786,0900,18,332,Above
0.5,0900,-0.786,1200,72,381,Below
0.5,0900,-0.618,1600,66,660,Above
0.5,0900,-0.618,1200,93,461,Below
0.5,0900,-0.5,0900,0,100,Above
0.5,0900,-0.5,1600,11,342,Below
0.5,0900,-0.382,1500,1,302,Above
0.5,0900,-0.382,1100,98,415,Below
0.5,0900,-0.236,1000,10,512,Above
0.5,0900,-0.236,1600,14,837,Below
0.5,0900,0.0,OPEN,42,729,Above
0.5,0900,0.0,1000,63,681,Below
0.5,0900,0.236,1400,1,673,Above
0.5,0900,0.236,1000,65,175,Below
0.5,0900,0.382,1000,25,550,Above
0.5,0900,0.382,1600,77,777,Below
0.5,0900,0.618,1200,47,842,Above
0.5,0900,0.618,0900,66,511,Below
0.5,0900,0.786,1400,8,815,Above
0.5,0900,0.786,OPEN,20,770,Below
0.5,0900,1.0,1300,20,292,Above
0.5,0900,1.0,OPEN,43,365,Below
0.5,1000,-1.0,1100,39,515,Above
0.5,1000,-1.0,1400,2,85,Below
0.5,1000,-0.786,1500,75,971,Above
0.5,1000,-0.786,1400,45,735,Below
0.5,1000,-0.618,1600,29,78,Above
0.5,1000,-0.618,1200,84,276,Below
0.5,1000,-0.5,OPEN,98,356,Above
0.5,1000,-0.5,OPEN,65,737,Below
0.5,1000,-0.382,1200,38,615,Above
0.5,1000,-0.382,1400,91,965,Below
0.5,1000,-0.236,1000,1,626,Above
0.5,1000,-0.236,1200,1,880,Below
0.5,1000,0.0,1200,20,67,Above
0.5,1000,0.0,1200,51,950,Below
0.5,1000,0.236,1300,92,29,Above
0.5,1000,0.236,0900,19,546,Below
0.5,1000,0.382,1300,31,35,Above
0.5,1000,0.382,OPEN,40,332,Below
0.5,1000,0.618,1200,0,828,Above
0.5,1000,0.618,1600,12,924,Below
0.5,1000,0.786,1000,56,380,Above
0.5,1000,0.786,1200,75,615,Below
0.5,1000,1.0,1400,97,799,Above
0.5,1000,1.0,1300,76,706,Below
0.5,1100,-1.0,1200,2,901,Above
0.5,1100,-1.0,1200,83,424,Below
0.5,1100,-0.786,1300,87,113,Above
0.5,1100,-0.786,1500,32,209,Below
0.5,1100,-0.618,0900,49,221,Above
0.5,1100,-0.618,1400,75,726,Below
0.5,1100,-0.5,1500,88,951,Above
0.5,1100,-0.5,1600,46,181,Below
0.5,1100,-0.382,0900,86,393,Above
0.5,1100,-0.382,0900,76,709,Below
0.5,1100,-0.236,OPEN,14,813,Above
0.5,1100,-0.236,1300,62,334,Below
0.5,1100,0.0,1500,79,178,Above
0.5,1100,0.0,0900,81,314,Below
0.5,1100,0.236,1200,6,525,Above
0.5,1100,0.236,1000,59,320,Below
0.5,1100,0.382,1400,89,987,Above
0.5,1100,0.382,OPEN,13,88,Below
0.5,1100,0.618,1200,32,162,Above
0.5,1100,0.618,1600,16,288,Below
0.5,1100,0.786,1100,80,195,Above
0.5,1100,0.786,1200,29,796,Below
0.5,1100,1.0,0900,55,598,Above
0.5,1100,1.0,OPEN,22,455,Below
0.5,1200,-1.0,OPEN,17,82,Above
0.5,1200,-1.0,1300,31,710,Below
0.5,1200,-0.786,1300,16,540,Above
0.5,1200,-0.786,1200,98,641,Below
0.5,1200,-0.618,1600,33,605,Above
0.5,1200,-0.618,1500,67,851,Below
0.5,1200,-0.5,OPEN,84,532,Above
0.5,1200,-0.5,1000,79,16,Below
0.5,1200,-0.382,1000,15,433,Above
0.5,1200,-0.382,1100,20,699,Below
0.5,1200,-0.236,1600,16,297,Above
0.5,1200,-0.236,1100,5,993,Below
0.5,1200,0.0,1600,24,75,Above
0.5,1200,0.0,1300,91,446,Below
0.5,1200,0.236,1300,2,989,Above
0.5,1200,0.236,OPEN,96,576,Below
0.5,1200,0.382,0900,69,822,Above
0.5,1200,0.382,1600,46,472,Below
0.5,1200,0.618,1300,13,515,Above
0.5,1200,0.618,1500,70,823,Below
0.5,1200,0.786,OPEN,58,806,Above
0.5,1200,0.786,1100,13,241,Below
0.5,1200,1.0,1500,57,505,Above
0.5,1200,1.0,1600,62,511,Below
0.5,1300,-1.0,1100,58,297,Above
0.5,1300,-1.0,0900,81,887,Below
0.5,1300,-0.786,1600,36,803,Above
0.5,1300,-0.786,1500,98,329,Below
0.5,1300,-0.618,1300,19,191,Above
0.5,1300,-0.618,1200,82,935,Below
0.5,1300,-0.5,OPEN,91,876,Above
0.5,1300,-0.5,1400,99,999,Below
0.5,1300,-0.382,1200,18,405,Above
0.5,1300,-0.382,0900,36,472,Below
0.5,1300,-0.236,0900,25,373,Above
0.5,1300,-0.236,1100,83,280,Below
0.5,1300,0.0,0900,3,223,Above
0.5,1300,0.0,1000,37,800,Below
0.5,1300,0.236,1500,74,933,Above
0.5,1300,0.236,1500,65,132,Below
0.5,1300,0.382,1200,28,148,Above
0.5,1300,0.382,0900,17,448,Below
0.5,1300,0.618,1000,13,127,Above
0.5,1300,0.618,1000,8,492,Below
0.5,1300,0.786,1500,52,944,Above
0.5,1300,0.786,1400,27,84,Below
0.5,1300,1.0,1000,24,30,Above
0.5,1300,1.0,1200,47,95,Below
0.5,1400,-1.0,0900,59,381,Above
0.5,1400,-1.0,1200,22,150,Below
0.5,1400,-0.786,1500,3,997,Above
0.5,1400,-0.786,1000,8,642,Below
0.5,1400,-0.618,1200,34,110,Above
0.5,1400,-0.618,OPEN,57,667,Below
0.5,1400,-0.5,OPEN,71,252,Above
0.5,1400,-0.5,0900,80,564,Below
0.5,1400,-0.382,1000,5,223,Above
0.5,1400,-0.382,0900,11,621,Below
0.5,1400,-0.236,1400,1,408,Above
0.5,1400,-0.236,1400,28,858,Below
0.5,1400,0.0,OPEN,93,165,Above
0.5,1400,0.0,1000,31,335,Below
0.5,1400,0.236,0900,87,271,Above
0.5,1400,0.236,1500,87,238,Below
0.5,1400,0.382,0900,23,879,Above
0.5,1400,0.382,1300,39,56,Below
0.5,1400,0.618,0900,23,330,Above
0.5,1400,0.618,1600,43,853,Below
0.5,1400,0.786,1400,27,389,Above
0.5,1400,0.786,0900,22,990,Below
0.5,1400,1.0,1000,10,479,Above
0.5,1400,1.0,0900,92,51,Below
0.5,1500,-1.0,1500,77,475,Above
0.5,1500,-1.0,1300,7,627,Below
0.5,1500,-0.786,1100,52,465,Above
0.5,1500,-0.786,1200,90,109,Below
0.5,1500,-0.618,0900,96,314,Above
0.5,1500,-0.618,1400,29,337,Below
0.5,1500,-0.5,1600,62,696,Above
0.5,1500,-0.5,1400,36,747,Below
0.5,1500,-0.382,1400,39,101,Above
0.5,1500,-0.382,1200,61,880,Below
0.5,1500,-0.236,0900,3,499,Above
0.5,1500,-0.236,1300,24,16,Below
0.5,1500,0.0,1000,27,206,Above
0.5,1500,0.0,1100,94,376,Below
0.5,1500,0.236,1500,82,249,Above
0.5,1500,0.236,1400,66,480,Below
0.5,1500,0.382,1400,22,710,Above
0.5,1500,0.382,1000,33,883,Below
0.5,1500,0.618,1000,57,530,Above
0.5,1500,0.618,1600,81,50,Below
0.5,1500,0.786,1600,77,629,Above
0.5,1500,0.786,1400,18,48,Below
0.5,1500,1.0,1500,78,345,Above
0.5,1500,1.0,1100,73,200,Below
0.5,1600,-1.0,1200,18,776,Above
0.5,1600,-1.0,1000,77,938,Below
0.5,1600,-0.786,1000,29,31,Above
0.5,1600,-0.786,0900,81,468,Below
0.5,1600,-0.618,1300,75,831,Above
0.5,1600,-0.618,0900,39,230,Below
0.5,1600,-0.5,0900,72,376,Above
0.5,1600,-0.5,0900,92,234,Below
0.5,1600,-0.382,1200,54,721,Above
0.5,1600,-0.382,1300,59,874,Below
0.5,1600,-0.236,OPEN,18,489,Above
0.5,1600,-0.236,1500,32,519,Below
0.5,1600,0.0,OPEN,31,718,Above
0.5,1600,0.0,0900,7,578,Below
0.5,1600,0.236,1400,8,385,Above
0.5,1600,0.236,1400,34,763,Below
0.5,1600,0.382,1300,78,446,Above
0.5,1600,0.382,1600,83,763,Below
0.5,1600,0.618,1400,66,773,Above
0.5,1600,0.618,0900,45,161,Below
0.5,1600,0.786,1500,45,287,Above
0.5,1600,0.786,1000,38,244,Below
0.5,1600,1.0,1300,48,311,Above
0.5,1600,1.0,1200,7,831,Below
0.618,OPEN,-1.0,1500,90,357,Above
0.618,OPEN,-1.0,OPEN,33,873,Below
0.618,OPEN,-0.786,1100,32,696,Above
0.618,OPEN,-0.786,1600,79,742,Below
0.618,OPEN,-0.618,OPEN,32,453,Above
0.618,OPEN,-0.618,1200,92,214,Below
0.618,OPEN,-0.5,1200,57,862,Above
0.618,OPEN,-0.5,1500,9,783,Below
0.618,OPEN,-0.382,1100,12,74,Above
0.618,OPEN,-0.382,1500,56,248,Below
0.618,OPEN,-0.236,OPEN,9,978,Above
0.618,OPEN,-0.236,1600,66,916,Below
0.618,OPEN,0.0,1600,48,186,Above
0.618,OPEN,0.0,1300,10,455,Below
0.618,OPEN,0.236,1200,35,560,Above
0.618,OPEN,0.236,1400,89,727,Below
0.618,OPEN,0.382,OPEN,55,369,Above
0.618,OPEN,0.382,1100,55,127,Below
0.618,OPEN,0.5,1500,29,789,Above
0.618,OPEN,0.5,1100,34,854,Below
0.618,OPEN,0.786,1400,30,879,Above
0.618,OPEN,0.786,1400,67,829,Below
0.618,OPEN,1.0,1500,21,486,Above
0.618,OPEN,1.0,1400,96,579,Below
0.618,0900,-1.0,1400,11,16,Above
0.618,0900,-1.0,1500,61,249,Below
0.618,0900,-0.786,0900,72,242,Above
0.618,0900,-0.786,1400,76,448,Below
0.618,0900,-0.618,1500,35,354,Above
0.618,0900,-0.618,0900,43,666,Below
0.618,0900,-0.5,0900,12,424,Above
0.618,0900,-0.5,1500,27,965,Below
0.618,0900,-0.382,1100,78,554,Above
0.618,0900,-0.382,1200,41,149,Below
0.618,0900,-0.236,1500,72,32,Above
0.618,0900,-0.236,1600,95,889,Below
0.618,0900,0.0,1200,76,94,Above
0.618,0900,0.0,1600,53,398,Below
0.618,0900,0.236,1400,98,56,Above
0.618,0900,0.236,1000,70,431,Below
0.618,0900,0.382,1400,61,118,Above
0.618,0900,0.382,0900,36,128,Below
0.618,0900,0.5,1500,85,391,Above
0.618,0900,0.5,OPEN,80,61,Below
0.618,0900,0.786,1500,80,819,Above
0.618,0900,0.786,OPEN,22,517,Below
0.618,0900,1.0,0900,63,644,Above
0.618,0900,1.0,OPEN,19,537,Below
0.618,1000,-1.0,1500,79,540,Above
0.618,1000,-1.0,1300,7,175,Below
0.618,1000,-0.786,1600,52,870,Above
0.618,1000,-0.786,1400,99,611,Below
0.618,1000,-0.618,1600,16,88,Above
0.618,1000,-0.618,1600,38,947,Below
0.618,1000,-0.5,1300,17,984,Above
0.618,1000,-0.5,1000,42,125,Below
0.618,1000,-0.382,1500,97,239,Above
0.618,1000,-0.382,1200,53,258,Below
0.618,1000,-0.236,1500,81,665,Above
0.618,1000,-0.236,1100,88,105,Below
0.618,1000,0.0,1500,85,424,Above
0.618,1000,0.0,1300,75,510,Below
0.618,1000,0.236,1400,19,142,Above
0.618,1000,0.236,1300,8,323,Below
0.618,1000,0.382,1500,45,799,Above
0.618,1000,0.382,1400,19,700,Below
0.618,1000,0.5,0900,36,699,Above
0.618,1000,0.5,1500,74,895,Below
0.618,1000,0.786,1300,32,808,Above
0.618,1000,0.786,0900,43,43,Below
0.618,1000,1.0,OPEN,70,899,Above
0.618,1000,1.0,1500,61,32,Below
0.618,1100,-1.0,1600,6,127,Above
0.618,1100,-1.0,1300,60,652,Below
0.618,1100,-0.786,OPEN,83,427,Above
0.618,1100,-0.786,OPEN,43,137,Below
0.618,1100,-0.618,1000,58,403,Above
0.618,1100,-0.618,0900,83,521,Below
0.618,1100,-0.5,OPEN,44,117,Above
0.618,1100,-0.5,1400,99,712,Below
0.618,1100,-0.382,1300,31,915,Above
0.618,1100,-0.382,1600,69,388,Below
0.618,1100,-0.236,0900,61,696,Above
0.618,1100,-0.236,OPEN,99,366,Below
0.618,1100,0.0,1200,53,213,Above
0.618,1100,0.0,1000,39,796,Below
0.618,1100,0.236,1000,81,190,Above
0.618,1100,0.236,1300,63,92,Below
0.618,1100,0.382,0900,15,209,Above
0.618,1100,0.382,1400,51,953,Below
0.618,1100,0.5,1400,48,890,Above
0.618,1100,0.5,OPEN,54,138,Below
0.618,1100,0.786,1200,35,798,Above
0.618,1100,0.786,1600,23,320,Below
0.618,1100,1.0,OPEN,6,648,Above
0.618,1100,1.0,1400,92,103,Below
0.618,1200,-1.0,1500,96,976,Above
0.618,1200,-1.0,1000,10,338,Below
0.618,1200,-0.786,1100,62,461,Above
0.618,1200,-0.786,1400,91,450,Below
0.618,1200,-0.618,1400,82,238,Above
0.618,1200,-0.618,OPEN,87,89,Below
0.618,1200,-0.5,1400,11,299,Above
0.618,1200,-0.5,0900,74,680,Below
0.618,1200,-0.382,0900,14,322,Above
0.618,1200,-0.382,0900,67,852,Below
0.618,1200,-0.236,1200,15,432,Above
0.618,1200,-0.236,1000,80,414,Below
0.618,1200,0.0,1500,70,623,Above
0.618,1200,0.0,0900,76,238,Below
0.618,1200,0.236,1500,40,519,Above
0.618,1200,0.236,1400,69,582,Below
0.618,1200,0.382,1400,82,335,Above
0.618,1200,0.382,1100,65,796,Below
0.618,1200,0.5,OPEN,57,335,Above
0.618,1200,0.5,1400,56,174,Below
0.618,1200,0.786,OPEN,72,162,Above
0.618,1200,0.786,1300,64,636,Below
0.618,1200,1.0,OPEN,17,19,Above
0.618,1200,1.0,1200,64,342,Below
0.618,1300,-1.0,1100,83,970,Above
0.618,1300,-1.0,1600,66,475,Below
0.618,1300,-0.786,OPEN,77,808,Above
0.618,1300,-0.786,1100,54,887,Below
0.618,1300,-0.618,OPEN,25,830,Above
0.618,1300,-0.618,1600,85,518,Below
0.618,1300,-0.5,1300,1,512,Above
0.618,1300,-0.5,1100,4,781,Below
0.618,1300,-0.382,1200,5,509,Above
0.618,1300,-0.382,1200,76,127,Below
0.618,1300,-0.236,1400,88,675,Above
0.618,1300,-0.236,OPEN,38,477,Below
0.618,1300,0.0,1100,13,65,Above
0.618,1300,0.0,1500,80,158,Below
0.618,1300,0.236,1500,83,422,Above
0.618,1300,0.236,1600,87,396,Below
0.618,1300,0.382,0900,18,362,Above
0.618,1300,0.382,0900,78,607,Below
0.618,1300,0.5,OPEN,21,567,Above
0.618,1300,0.5,OPEN,90,150,Below
0.618,1300,0.786,1600,4,739,Above
0.618,1300,0.786,1000,77,161,Below
0.618,1300,1.0,1000,62,378,Above
0.618,1300,1.0,OPEN,47,712,Below
0.618,1400,-1.0,1200,39,186,Above
0.618,1400,-1.0,1100,56,864,Below
0.618,1400,-0.786,1600,63,212,Above
0.618,1400,-0.786,1300,97,211,Below
0.618,1400,-0.618,1400,99,225,Above
0.618,1400,-0.618,1600,22,164,Below
0.618,1400,-0.5,OPEN,36,143,Above
0.618,1400,-0.5,1300,5,443,Below
0.618,1400,-0.382,1500,87,674,Above
0.618,1400,-0.382,1300,50,737,Below
0.618,1400,-0.236,1000,69,255,Above
0.618,1400,-0.236,1100,64,325,Below
0.618,1400,0.0,1300,57,725,Above
0.618,1400,0.0,0900,10,277,Below
0.618,1400,0.236,1100,38,464,Above
0.618,1400,0.236,OPEN,51,808,Below
0.618,1400,0.382,1600,12,155,Above
0.618,1400,0.382,1500,57,193,Below
0.618,1400,0.5,1400,72,137,Above
0.618,1400,0.5,0900,9,709,Below
0.618,1400,0.786,1300,14,780,Above
0.618,1400,0.786,1100,66,65,Below
0.618,1400,1.0,1300,91,147,Above
0.618,1400,1.0,0900,46,66,Below
0.618,1500,-1.0,0900,70,920,Above
0.618,1500,-1.0,1600,81,381,Below
0.618,1500,-0.786,1500,87,523,Above
0.618,1500,-0.786,1400,83,52,Below
0.618,1500,-0.618,1200,37,615,Above
0.618,1500,-0.618,0900,10,74,Below
0.618,1500,-0.5,0900,0,476,Above
0.618,1500,-0.5,1400,84,157,Below
0.618,1500,-0.382,1100,20,97,Above
0.618,1500,-0.382,1100,11,799,Below
0.618,1500,-0.236,OPEN,81,650,Above
0.618,1500,-0.236,1100,23,279,Below
0.618,1500,0.0,1500,68,724,Above
0.618,1500,0.0,1400,59,872,Below
0.618,1500,0.236,1500,76,217,Above
0.618,1500,0.236,1300,76,673,Below
0.618,1500,0.382,1300,25,715,Above
0.618,1500,0.382,1000,64,506,Below
0.618,1500,0.5,1200,34,820,Above
0.618,1500,0.5,1300,80,707,Below
0.618,1500,0.786,1000,38,51,Above
0.618,1500,0.786,1000,9,196,Below
0.618,1500,1.0,0900,0,65,Above
0.618,1500,1.0,1500,80,679,Below
0.618,1600,-1.0,1600,70,317,Above
0.618,1600,-1.0,OPEN,21,811,Below
0.618,1600,-0.786,1100,0,594,Above
0.618,1600,-0.786,1100,52,988,Below
0.618,1600,-0.618,1100,39,566,Above
0.618,1600,-0.618,1300,8,114,Below
0.618,1600,-0.5,1400,17,725,Above
0.618,1600,-0.5,1000,72,655,Below
0.618,1600,-0.382,1400,47,647,Above
0.618,1600,-0.382,OPEN,79,462,Below
0.618,1600,-0.236,1000,36,496,Above
0.618,1600,-0.236,OPEN,36,134,Below
0.618,1600,0.0,1300,63,739,Above
0.618,1600,0.0,OPEN,61,337,Below
0.618,1600,0.236,1100,65,807,Above
0.618,1600,0.236,1600,59,91,Below
0.618,1600,0.382,1500,73,929,Above
0.618,1600,0.382,1100,3,46,Below
0.618,1600,0.5,0900,76,610,Above
0.618,1600,0.5,OPEN,87,715,Below
0.618,1600,0.786,1600,57,476,Above
0.618,1600,0.786,1600,27,556,Below
0.618,1600,1.0,1200,9,842,Above
0.618,1600,1.0,1000,8,709,Below
0.786,OPEN,-1.0,1600,56,846,Above
0.786,OPEN,-1.0,1600,21,329,Below
0.786,OPEN,-0.786,1500,86,80,Above
0.786,OPEN,-0.786,1600,22,245,Below
0.786,OPEN,-0.618,1300,90,626,Above
0.786,OPEN,-0.618,1600,33,200,Below
0.786,OPEN,-0.5,OPEN,59,902,Above
0.786,OPEN,-0.5,1300,96,828,Below
0.786,OPEN,-0.382,0900,36,296,Above
0.786,OPEN,-0.382,1100,40,71,Below
0.786,OPEN,-0.236,1500,35,766,Above
0.786,OPEN,-0.236,1200,25,557,Below
0.786,OPEN,0.0,1300,27,717,Above
0.786,OPEN,0.0,1000,75,985,Below
0.786,OPEN,0.236,0900,41,110,Above
0.786,OPEN,0.236,1400,9,115,Below
0.786,OPEN,0.382,1400,81,778,Above
0.786,OPEN,0.382,1100,20,74,Below
0.786,OPEN,0.5,1100,59,326,Above
0.786,OPEN,0.5,1600,9,352,Below
0.786,OPEN,0.618,OPEN,33,389,Above
0.786,OPEN,0.618,1300,97,752,Below
0.786,OPEN,1.0,OPEN,83,74,Above
0.786,OPEN,1.0,OPEN,4,601,Below
0.786,0900,-1.0,1400,27,744,Above
0.786,0900,-1.0,0900,16,378,Below
0.786,0900,-0.786,1000,12,919,Above
0.786,0900,-0.786,OPEN,60,132,Below
0.786,0900,-0.618,1500,72,531,Above
0.786,0900,-0.618,0900,20,726,Below
0.786,0900,-0.5,OPEN,68,719,Above
0.786,0900,-0.5,1600,74,29,Below
0.786,0900,-0.382,OPEN,1,302,Above
0.786,0900,-0.382,1300,3,365,Below
0.786,0900,-0.236,1600,24,396,Above
0.786,0900,-0.236,0900,85,224,Below
0.786,0900,0.0,1300,42,595,Above
0.786,0900,0.0,0900,69,763,Below
0.786,0900,0.236,OPEN,93,715,Above
0.786,0900,0.236,0900,71,441,Below
0.786,0900,0.382,1200,12,536,Above
0.786,0900,0.382,1200,43,529,Below
0.786,0900,0.5,1200,18,175,Above
0.786,0900,0.5,1100,42,285,Below
0.786,0900,0.618,1600,20,859,Above
0.786,0900,0.618,0900,49,851,Below
0.786,0900,1.0,1600,25,935,Above
0.786,0900,1.0,1400,30,563,Below
0.786,1000,-1.0,1300,67,454,Above
0.786,1000,-1.0,1400,77,717,Below
0.786,1000,-0.786,1000,16,284,Above
0.786,1000,-0.786,1600,69,840,Below
0.786,1000,-0.618,1400,74,137,Above
0.786,1000,-0.618,1300,25,577,Below
0.786,1000,-0.5,1600,88,540,Above
0.786,1000,-0.5,1600,99,32,Below
0.786,1000,-0.382,1600,65,715,Above
0.786,1000,-0.382,1000,27,598,Below
0.786,1000,-0.236,1200,40,982,Above
0.786,1000,-0.236,0900,31,703,Below
0.786,1000,0.0,1600,71,836,Above
0.786,1000,0.0,1300,65,239,Below
0.786,1000,0.236,1200,39,387,Above
0.786,1000,0.236,1400,64,339,Below
0.786,1000,0.382,1300,3,876,Above
0.786,1000,0.382,OPEN,11,566,Below
0.786,1000,0.5,0900,79,684,Above
0.786,1000,0.5,1600,74,262,Below
0.786,1000,0.618,0900,66,294,Above
0.786,1000,0.618,0900,19,248,Below
0.786,1000,1.0,1500,48,319,Above
0.786,1000,1.0,0900,41,195,Below
0.786,1100,-1.0,1000,29,290,Above
0.786,1100,-1.0,1500,71,741,Below
0.786,1100,-0.786,1000,94,12,Above
0.786,1100,-0.786,1100,85,474,Below
0.786,1100,-0.618,1000,16,663,Above
0.786,1100,-0.618,1200,8,711,Below
0.786,1100,-0.5,1100,75,686,Above
0.786,1100,-0.5,1100,34,62,Below
0.786,1100,-0.382,1500,7,13,Above
0.786,1100,-0.382,1200,46,103,Below
0.786,1100,-0.236,1100,51,861,Above
0.786,1100,-0.236,1600,10,214,Below
0.786,1100,0.0,1600,3,85,Above
0.786,1100,0.0,1300,76,825,Below
0.786,1100,0.236,1000,76,560,Above
0.786,1100,0.236,OPEN,87,732,Below
0.786,1100,0.382,1200,76,86,Above
0.786,1100,0.382,1300,65,787,Below
0.786,1100,0.5,1600,76,579,Above
0.786,1100,0.5,1100,96,151,Below
0.786,1100,0.618,OPEN,14,361,Above
0.786,1100,0.618,0900,16,161,Below
0.786,1100,1.0,1500,80,233,Above
0.786,1100,1.0,1100,2,646,Below
0.786,1200,-1.0,1200,15,343,Above
0.786,1200,-1.0,OPEN,48,72,Below
0.786,1200,-0.786,OPEN,50,255,Above
0.786,1200,-0.786,0900,29,964,Below
0.786,1200,-0.618,1400,91,519,Above
0.786,1200,-0.618,OPEN,77,615,Below
0.786,1200,-0.5,1400,44,839,Above
0.786,1200,-0.5,1300,14,755,Below
0.786,1200,-0.382,1600,45,961,Above
0.786,1200,-0.382,1600,43,596,Below
0.786,1200,-0.236,1500,51,959,Above
0.786,1200,-0.236,0900,56,860,Below
